,Close,High,Low,Open,Volume,SMA_30,Price_SMA_Ratio,RSI_14,MACD,MACD_Signal,MACD_Hist,Returns,Volatility_30d,Forward_Return_30d,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio,MVRV_Z,AdrActCnt_log,HashRate_log,CapMrktCurUSD_log,TxCnt_log,TxTfrCnt_log,IssTotUSD_log,CapMVRVCur_roc_7d,CapMVRVCur_roc_30d,AdrActCnt_roc_7d,AdrActCnt_roc_30d,HashRate_roc_7d,HashRate_roc_30d,TxCnt_roc_7d,TxCnt_roc_30d,NetFlowExUSD_7d,regime_base,regime_conservative,regime_aggressive,cycle,regime_price
2019-06-02,8742.9580078125,8809.3037109375,8561.2353515625,8565.4736328125,20266216022,7574.374072265625,1.1542812547146,60.591454450609376,577.9654162118759,615.0523103451707,-37.08689413329478,0.0208945655496921,0.903489993345396,0.2354717619280428,155101923701.62546,1.8504971,690143,48577778.935953,14318879.258207928,296672,651499,115.39168074,147326254.57865208,148622056.65521225,17737379.82432002,2075510.03994219,131,25254231,,8744.35374547049,1.4073863469405885,27.225490483208755,-1295802.0765601697,0.1170133390894873,2.512481414475735,13.444655550451708,17.698676781357648,25.767348310034745,12.600385801126947,13.387032675547037,16.477089522180222,-0.0229504107458495,0.4287745689000879,0.0298735756367478,-0.1409229306134033,-0.1166504307690358,0.0119685200701207,-0.2151638205843837,-0.2195594185208373,-21072070.147192955,1,1,1,2,1
2019-06-03,8208.9951171875,8743.5,8204.185546875,8741.7470703125,22004511436,7653.634993489583,1.0725616160386957,53.992932742733075,521.5250746834645,596.3468632128295,-74.821788529365,-0.0610734822411206,0.9416674430463736,0.4570930254552368,144986880726.59973,1.72701182,727530,44127906.0563237,12157934.389933515,298454,734325,204.32272902,303008722.3584285,287000128.6463262,17738867.32431992,2077519.31272831,119,25312583,,8173.40127054354,1.1961282229263257,24.156698089156603,16008593.712102294,0.1171167963965793,2.0557076971397,13.497411888803782,17.60260295334388,25.699909097532935,12.60637444668146,13.5067083506843,16.3134926330748,-0.0944537617832153,0.3073572437167549,-0.1778653178563679,0.1043293999071035,-0.2071779132490762,0.0240191015246624,-0.248595777892471,-0.1609106857695508,-22395029.634235945,1,1,1,2,1
2019-06-04,7707.77099609375,8210.9853515625,7564.48876953125,8210.9853515625,24609731549,7717.37041015625,0.9987561288946468,46.21388805296419,431.37843761887234,563.3531780940381,-131.97474047516573,-0.0610579143900715,0.9743494473839246,0.4550818265986254,135715984982.11952,1.62636908,911280,57106701.9552424,14726133.2140415,375104,927087,218.64977283,361000610.92027384,336106357.61233217,17740792.32431992,2080974.91296387,154,25364017,,7649.93933196961,1.4497317629276265,19.136059856647673,24894253.307941675,0.1172988711508206,1.6875852908812676,13.722606580930757,17.86043205749566,25.633830193335548,12.834961265759864,13.739803769923771,16.505134310956016,-0.1353973731858504,0.2419128793922593,-0.0347816692404975,0.4843700369919712,0.0447734385663176,0.3287271782803651,-0.0332346217387158,0.1373715505504869,-22398758.48754433,1,1,1,2,1
2019-06-05,7824.2314453125,7901.84912109375,7668.66845703125,7704.34326171875,21760923463,7786.617887369792,1.0048305385581742,52.24687651821124,365.12502917125494,523.7075483094815,-158.58251913822653,0.0151094848663473,0.9719682180799876,0.4031358910675757,138367954899.15903,1.65612566,874396,59331638.395057,15597088.93278784,372790,863376,156.66545465,303680450.35479105,1187488948.9272296,17742792.32431446,1967726.42263143,160,25354867,,7798.54446639392,1.5359099635074276,20.550481278509547,-883808498.5724386,0.1109028605342399,1.7864856624063197,13.68128978491452,17.898653269659192,25.65318231358178,12.828773219871255,13.668606722879108,16.56259491204849,-0.1002836911889861,0.2745382404339849,-0.0151756450831765,0.125942904235182,0.0230950525444149,0.1793639356543717,-0.0806794474064501,-0.0177484546513282,-190018431.18797332,1,1,1,2,1
2019-06-06,7822.0234375,7937.3408203125,7571.47119140625,7819.63330078125,19474611077,7853.035286458334,0.9960509729261232,49.00577910472566,308.87998171105573,480.7420349897963,-171.86205327874058,-0.0002822012395636,0.9727751921809364,0.4329477367089518,137995871311.0676,1.651342,812486,58219170.1751497,15261799.902520448,364084,830580,120.63550697,246161779.67336497,262015840.88376257,17744754.82431436,1965797.4664237,157,25371412,,7776.71332612507,1.5024048407494477,21.36429341461913,-15854061.2103976,0.1107818894026143,1.762309371680401,13.607855193058027,17.879725260095732,25.65048960362757,12.805142635841664,13.629880734887054,16.540863591439354,-0.0606010193832452,0.2428230169755236,-0.0583387998915188,0.0769891503900424,0.0811012706072151,0.3759439381180207,-0.0425796000799418,0.0995165055521831,-201793515.67146516,1,1,1,2,1
2019-06-07,8043.951171875,8126.1533203125,7788.37353515625,7826.9013671875,19141423231,7921.751741536458,1.0154258091297923,50.90528744116511,278.9969862241642,440.3930252366699,-161.39603901250575,0.0283721643316796,0.9732226687982192,0.4235350805863198,142398874425.05167,1.70183629,864227,58589992.9151188,15847301.433763877,350679,850315,107.01289521,249047869.37621152,231967758.97318205,17746729.82431436,1967980.989535,158,25360652,,8023.950093045,1.5591411428077229,20.87077121339075,17080110.40302947,0.1108925987501493,1.9323030405167887,13.669591901862534,17.88607448766568,25.681897931581613,12.767629405702522,13.653363324085005,16.578509850349633,-0.0622254737805283,0.2594411502630815,0.1267788716656952,0.0292913689671558,0.3504273504273485,0.1569599003635686,0.1798832494995206,-0.1063932258154937,-118549792.4082444,1,1,1,2,1
2019-06-08,7954.1279296875,8076.89111328125,7837.61083984375,8036.77490234375,16522722810,7981.071712239584,0.9966240395371008,48.437643886737945,245.23954324683743,401.36232883870343,-156.12278559186598,-0.0111665573631972,0.9731883987657022,0.5446015096082555,140917883639.34723,1.6835165,617675,45982019.7561692,12306697.990064291,289229,631583,70.54839674,122922602.654333,112783086.01973572,17748279.82431436,1969395.33422264,124,25385902,,7939.80515488019,1.2112906709120377,28.101262738728497,10139516.634597272,0.1109626033461933,1.8585903394719987,13.333719327116633,17.64376102492362,25.6714431721428,12.574977498326536,13.355986228553832,16.325654305422297,-0.0711431035434884,0.2031261878834038,-0.2734226858452258,-0.2571146449472851,-0.1788079470198679,-0.0798995695336469,-0.1302220538173769,-0.2012653648487058,-118976555.40024652,1,1,1,2,1
2019-06-09,7688.0771484375,7975.97412109375,7583.2197265625,7949.6748046875,16610726547,8024.712646484375,0.9580501492231808,32.376650951883974,194.7732273871452,360.04450854839183,-165.27128116124663,-0.0334481395825944,0.9806950963280776,0.6354950993897688,135505562736.9976,1.61842434,580387,54510942.7754586,14027595.816967422,303848,636014,63.32369989,103113174.2090434,114046482.6054454,17750117.32431436,1967995.96248601,147,25421265,,7634.06575073057,1.3804766646216975,27.908375168336484,-10933308.396401986,0.1108722791251763,1.6228069503070557,13.271452124382153,17.81391204269463,25.632278529840455,12.624286146460504,13.3629774269498,16.456537148523736,-0.1254110368505845,0.1202265088299745,-0.1590337075069949,-0.2517932097810504,0.1221374045801504,0.308917063986001,0.0241883291985762,-0.0583962416173936,-120353342.01736678,1,1,1,2,1
2019-06-10,8000.32958984375,8031.90966796875,7586.73095703125,7692.28466796875,18689275117,8051.23125,0.9936777793885564,36.461551113428854,177.92347977577992,323.6203027938695,-145.69682301808956,0.0406151545279056,0.8859553076981554,0.5195014853819193,141897744724.659,1.69111483,809202,58219170.1751497,15686856.231951335,353081,822710,104.42139057,236334938.59330267,231675325.7147138,17752079.82431436,2027903.02285511,157,25452723,,7993.30253857393,1.5416970800798693,21.577566608299833,4659612.878588855,0.1142346723834334,1.866448302511161,13.603805091634154,17.879725260095732,25.6783725275799,12.77445560355678,13.620360263676606,16.568333800754782,-0.0207856075935831,0.0222312832550179,0.1122592882767721,0.0459306135585464,0.3193277310924358,0.3441913856999106,0.1830332312517171,0.0301324860759788,-121974624.99358298,1,1,1,2,1
2019-06-11,7927.71435546875,8026.39404296875,7772.8037109375,8004.24365234375,17107279932,8083.076009114583,0.9807793897433792,36.62408362875347,156.90182429222295,290.2766070935402,-133.37478280131722,-0.0090765303553472,0.877498034339546,0.4327789322453943,140654723194.9171,1.67511723,835542,53027651.8155822,14161439.483474568,342338,839478,110.37674445,248373971.9476765,267236498.5358691,17753867.32431436,2025573.3055641,143,25475903,,7922.48362711864,1.3909652531907188,21.148698744117603,-18862526.588192586,0.1140919478873218,1.7991951232360566,13.635837091881156,17.786324086688946,25.669573952519418,12.74355675317277,13.64053674029704,16.466033370114737,0.0299736084505493,0.0698873557713142,-0.0831116671056096,0.0192867912927638,-0.0714285714285719,0.0073578110199694,-0.0873517744412216,0.019375817003195,-128225593.5501736,1,1,1,2,1
2019-06-12,8145.857421875,8196.6484375,7862.35986328125,7925.43408203125,19034432883,8094.107421875,1.0063935400536126,41.766478876943566,156.04553740968186,263.4303931567685,-107.38485574708665,0.0275165144233242,0.7774916058646204,0.450551576853553,144649767681.24728,1.72008481,795814,48577778.935953,13340313.154807135,327686,796557,108.92575247,261810465.33569765,258128408.58457184,17755504.82431436,2026044.84530194,131,25510189,,8146.75612507306,1.3097801066312893,22.290312964815275,3682056.751125813,0.1141079831493992,1.9417542975034816,13.58712202575435,17.698676781357648,25.697581262299153,12.699814163469744,13.588055224262389,16.406301148010076,0.0386197445911198,-0.0157078528729525,-0.0898700360019945,-0.098461702289151,-0.1812499999999987,-0.1269087570666484,-0.1209903699133561,-0.171417879123491,-1441228.503950109,1,1,1,2,1
2019-06-13,8230.923828125,8311.5673828125,8087.06103515625,8145.54541015625,18669407147,8101.991015625,1.015913719510593,48.45420843517969,160.38228479618465,242.82077148465171,-82.43848668846707,0.0104429039012592,0.7744957493866095,0.3840948044400962,146192657169.59814,1.73649236,892695,55994233.7353351,15539367.231853448,364181,889322,107.95231204,293362518.9064554,255225013.91023147,17757392.32431436,2030694.21783334,151,25538074,,8232.77734137931,1.5239389326147192,19.96733727976409,38137504.99622393,0.1143576816204486,1.982917921388978,13.702001376368797,17.840759292244858,25.70819115844948,12.805409021660529,13.698215778091631,16.55888724775648,0.0515643397915148,-0.0196714943960332,0.0987204702604105,-0.0039965323220387,-0.0382165605095535,0.1057021832588545,0.0002664220344754,-0.0041509547469367,6271852.3827101085,1,1,1,2,1
2019-06-14,8693.8330078125,8710.63671875,8183.39306640625,8230.8984375,19831162906,8118.279850260416,1.0708959494089898,51.942192764956445,198.87953101656512,234.0325233910344,-35.15299237446928,0.0562402458525668,0.7932304437752695,0.1796935350073603,154472258474.2654,1.82901577,1041358,62251625.6357354,18374535.17173072,366631,967067,120.06982253,334565363.4147822,354583895.52961975,17759504.82431436,2028626.48694882,169,25509494,,8698.00481502046,1.7992294635262265,18.36429619076482,-20018532.114837527,0.1142276491950072,2.2813236195877877,13.856037148857174,17.946695223662235,25.763280360367563,12.81211389917624,13.782024092542166,16.72647636038979,0.0747307368795151,0.0067932250434996,0.204958882330684,0.1845647737587958,0.0624958723910638,0.2540154230607827,0.0454888944020028,-0.0026929908791935,972046.308729109,1,1,1,2,1
2019-06-15,8838.375,8859.1279296875,8618.3955078125,8689.74609375,18371033226,8150.062044270833,1.0844549344520664,54.278657745759006,238.30517309003608,234.88705333083476,3.4181197592013177,0.0166258072886391,0.7799810618307675,0.2327028264528263,157198156055.2938,1.85878621,860753,53775192.2320143,16152317.289225604,328798,798738,77.32786947,213129525.07597613,195803583.68572715,17761329.82431436,2030701.97542531,146,25496696,,8850.58481601403,1.5799719403126482,22.236740738908573,17325941.390248984,0.1143327664939469,2.359359117035515,13.66556402830005,17.800322826454508,25.780772986950925,12.703201900797009,13.590789513061056,16.597574144651478,0.1041092914741257,0.0756871550999664,0.393537054276116,-0.0251340683734547,0.1694830396135334,0.105522446751552,0.1368085496267663,-0.1261368529041243,1998678.4166793537,1,1,1,2,1
2019-06-16,8994.48828125,9335.8671875,8814.556640625,8841.4404296875,23348550311,8205.081803385418,1.0962094585746691,53.950780102942055,278.9319615596778,243.6960349766034,35.23592658307439,0.0176631203416917,0.7347954249131291,0.0537165990109393,160213273127.52393,1.88896018,689588,47882020.4805607,14656715.135921966,290875,680915,73.57815499,298925394.51550347,745280322.3197116,17762954.82431436,1981623.1556009,130,25520441,,9019.51700672121,1.433223737555937,26.086890176181107,-446354927.8042081,0.1115593196740221,2.436152255368135,13.443851046928296,17.684250657490487,25.79977172163493,12.580652338501563,13.431194229506035,16.500409227688234,0.1671600168840763,0.1727299802391142,0.1881520433779528,-0.2368859624854755,-0.1216071848583457,-0.0482257080946898,-0.0426956899502383,-0.1941404626679596,-60204410.07015009,1,1,1,2,1
2019-06-17,9320.3525390625,9416.4072265625,8988.923828125,8988.923828125,15562951919,8273.38662109375,1.1265462338360224,68.67701917380165,333.5782242424784,261.6724728297785,71.90575141269994,0.036229327074871,0.7386713716342992,0.0400682478208129,165931690523.78326,1.9511578,805931,48986990.1839583,15528701.26384424,324974,833054,119.42797713,789310682.3824849,346802843.0420738,17764617.32431436,2029345.09824367,133,25599188,,9340.57218877849,1.517325560534152,21.32468882487133,442507839.3404111,0.114235227317062,2.614872701437834,13.599754650683993,17.707065334785575,25.834842037749667,12.69150353527622,13.632854945379895,16.558200628455182,0.1537701434502825,0.2198485607032392,-0.0040422539736678,-0.0468649105088001,-0.1585762896210443,-0.0392325778691962,-0.0796049631670919,-0.088009878344816,2345336.567253087,1,1,1,2,1
2019-06-18,9081.7626953125,9348.3740234375,9004.9013671875,9335.466796875,15848210536,8302.855729166668,1.09381193550186,75.32642045889222,353.55797841854655,280.0495739475321,73.50840447101444,-0.0255988003404428,0.6119208418231536,0.1744947296828669,160737284620.8722,1.88755922,950212,60036687.2179338,18433532.966871705,395670,916917,115.37501311,728697009.3043171,1026871338.5512768,17766654.82431426,1996614.78465112,163,25608720,,9047.13274447691,1.798900787986239,19.376513713143343,-298174329.2469597,0.1123798939302116,2.3781053381159323,13.764441448971615,17.910466403613484,25.80303709660505,12.888338336843503,13.72877332521186,16.729682062043974,0.1268221627688708,0.0474700357913859,0.1372402584190861,0.2653398210809183,0.1321769899735969,0.1051163579092742,0.1557875549895133,0.1330528884014352,-37556349.5268565,1,1,1,2,2
2019-06-19,9273.521484375,9299.62109375,9070.3955078125,9078.7275390625,15546809946,8346.029475911459,1.1111297307468773,75.99283725886437,380.4794786421808,300.1355548864619,80.34392375571889,0.021114710381221,0.6044536748779913,0.1355699600867135,164984922415.72528,1.93150882,892254,65193212.5004558,20543185.684396543,393499,892947,104.24751274,809626790.8648793,245628408.07730335,17768867.32431416,2057421.059318,177,25619139,,9285.05567656341,2.000767164380661,19.899128754913963,563998382.787576,0.1157879690228038,2.4970226963112276,13.701507245147296,17.992865934063087,25.829119927379075,12.882836346839596,13.702283627480073,16.83803989572771,0.1229148753426874,0.1054678979826799,0.1211840957811749,0.066186302450216,0.3420377367686837,0.2149415860244841,0.2008416593934436,0.0296034642908538,42488839.906922095,1,1,1,2,2
2019-06-20,9527.16015625,9594.419921875,9232.484375,9273.060546875,17846823784,8398.1572265625,1.134434602643135,78.05151791090528,417.4691580137769,323.6022755119249,93.866882501852,0.0273508474965369,0.6085407030511735,0.1301520570507099,169651581216.84033,1.98086596,839162,53038545.7630826,17184095.600759786,335359,867899,113.99594253,340221592.2621356,606607808.5129052,17770667.32431416,2029625.75145438,144,25678532,,9546.71977819988,1.671785702893082,20.47550155526641,-266386216.2507696,0.1142121291459555,2.628559282464866,13.640160245483097,17.78652950458045,25.85701264860383,12.72295986067476,13.673831779632335,16.65949489782752,0.1407282897576354,0.1351837312315529,-0.0599678501615893,-0.0558164654522542,-0.0527855776404224,0.0401095133263762,-0.0791419651217388,-0.121298666589808,-1014548.8426484084,1,1,1,2,2
2019-06-21,10144.556640625,10144.556640625,9525.07421875,9525.07421875,20624008643,8480.306901041668,1.1962487630464065,80.57860262629514,490.9431943603122,357.0704592816024,133.8727350787098,0.0648038318081569,0.6218030480572879,0.0448071654807178,179207044545.61115,2.08422475,842659,48986990.1839583,16763795.996486682,340137,853946,128.08740502,367933201.0197264,418266850.8641869,17772329.82431416,2024689.26643259,133,25741297,,10083.4863136762,1.6298174567856811,20.812006642474064,-50333649.84446049,0.1139236828512281,2.924160649382343,13.644318834157074,17.707065334785575,25.91180764780058,12.737106696597325,13.65762440995492,16.63473217846241,0.1395335044049401,0.2439944570862791,-0.1908075801021358,-0.0226573137832089,-0.2130809487513618,-0.1198773916051878,-0.0722633928936723,-0.1372730547002216,-5345279.94688026,1,1,1,2,2
2019-06-22,10701.69140625,11157.345703125,10107.03515625,10175.923828125,29995204861,8574.301725260417,1.2481122952230808,85.20643938208961,587.3573272815538,403.1278328815927,184.22949439996108,0.0549195775982847,0.6391238310592906,-0.0335073164909314,189921423980.12433,2.19688103,848072,51933576.0596851,18832832.847788498,348735,827796,119.25352355,508202126.73063314,478510420.2097288,17774092.32431416,2028291.39049236,141,25791148,189903073862.81708,10685.2952327878,1.8273746412516176,21.47158517837023,29691706.52090436,0.1141150475356622,3.230881446655666,13.650721995974608,17.76547609578377,25.96987626557412,12.76207046794277,13.626523234226418,16.751112385740498,0.181890105586699,0.275266596525721,-0.0147324493786255,0.0270286635349796,-0.0342465753424645,-0.0137885666758987,0.0606360136010559,-0.09703971642591,-3578742.071072349,1,1,1,2,2
2019-06-23,10855.37109375,11246.14453125,10556.095703125,10696.69140625,20998326502,8669.901708984375,1.252075451155448,91.78814309020352,668.4612831055274,456.1945229263797,212.2667601791477,0.0143603176045843,0.6391826252478945,-0.0879383585674574,191885576856.1899,2.2136737,875010,66666505.4383192,24422392.663051605,379617,814859,80.52992218,260699543.23768044,243935285.42665347,17776354.82431406,2030159.94736481,181,25749290,191862446294.06577,10794.4276963764,2.362155137781238,21.81525248455752,16764257.81102696,0.11420563818787,3.2279406772477537,13.681991736689303,18.0152132324161,25.9801650774543,12.846920762928786,13.610771598326169,17.011011042443112,0.1719006697113119,0.272958698465837,0.2688880896999368,0.0140940071785444,0.3923076923076938,0.3073598743894052,0.3050863773098409,0.0120475182485644,62581141.58824694,1,1,1,2,2
2019-06-24,11011.1025390625,11065.896484375,10610.427734375,10853.744140625,19271652365,8768.520328776041,1.255753778995856,91.43436845622873,736.8094973161278,512.3175178043294,224.4919795117984,0.0143460268624222,0.6392229314608316,-0.1089061475504704,195639033390.66055,2.24706654,978017,65193212.5004558,24346807.78719817,389565,897669,102.72793698,445579166.1585905,363217160.17283046,17778567.32431406,2037702.68517559,177,25695831,195615733915.8142,11004.2069094681,2.3478709116322394,19.80525931530894,82362005.98576003,0.1146156857301328,3.2739512964639683,13.793283353755562,17.992865934063087,25.999537131855313,12.872788577948516,13.70755779644959,17.007911342937067,0.1516580258142115,0.281782868726852,0.2135244828651583,0.3943167610213978,0.3308270676691731,0.3971828239281552,0.1987574390566631,0.1574045189179553,11131736.82329679,1,1,1,2,2
2019-06-25,11790.9169921875,11790.9169921875,11007.2021484375,11007.2021484375,24879684533,8872.443701171875,1.3289368058351447,94.50302240844772,844.1693993279532,578.6878941090542,265.481505218899,0.0708207420972208,0.6314101080181951,-0.1593663322842107,208497571410.05035,2.37982686,911584,53775192.2320143,21400431.491211277,362627,912055,121.88767558,445801208.62863535,407945167.899596,17780392.32431406,2041075.67896466,146,25746966,208476988014.03503,11726.2638308007,2.0587631201342536,19.49486853787771,37856040.72903937,0.1147936244451457,3.6072274135118176,13.722940121632943,17.800322826454508,26.0631932302088,12.801132794398791,13.723456670680122,16.87892168965755,0.260795865255025,0.2565320183744113,-0.0406519808211219,0.3603213733577666,-0.1042944785276077,-0.0221394651227023,-0.0835115121186848,-0.0406820015608259,59136075.39129665,1,1,1,2,2
2019-06-26,13016.2314453125,13796.4892578125,11755.59765625,11778.5810546875,45105733173,9012.792138671875,1.4441952332909975,95.53833665546912,1016.409000876216,666.2321154624866,350.17688541372934,0.103920200094435,0.7100934377425036,-0.2416926702319767,228743908514.98795,2.57176389,1035885,60773333.6868655,26530887.662770215,400110,987562,187.18671172,996978502.299842,649675134.4571055,17782454.82431406,2068461.39842552,165,25831786,228717952311.25485,12863.4606849795,2.542001516550192,18.006418659602193,347303367.8427366,0.1163203516534342,4.08030523006039,13.850767657136837,17.922661676505403,26.155868911309167,12.899497287594116,13.802995571190795,17.09382022207649,0.3314792370453687,0.3484859160785969,0.1609754621441876,0.170586759600781,-0.0677966101694926,0.0918814314672471,0.0168005509543862,0.0073389644884753,28179644.684891023,1,1,1,2,2
2019-06-27,11182.806640625,13311.14453125,10491.8525390625,13017.125,39977475223,9094.886962890623,1.229570712231345,70.79988285508794,993.5154393121628,731.6887802324219,261.82665907974103,-0.140856807317126,0.8893779753190871,-0.1524777241569743,197579198121.0736,2.21524309,891448,55670540.6800857,19719891.16927825,361594,896022,200.07318916,687449163.222731,572650860.5583947,17784229.82431406,2079011.25826781,142,25938418,197560813357.48065,11109.7978418469,1.8842590838346196,19.847983447185516,114798302.66433632,0.1169019563290533,2.9796167630563115,13.700603507694382,17.83496169030969,26.00940534405705,12.79828007997093,13.705721361270465,16.797138439034477,0.1183205399723259,0.1776570387367999,0.0623073971414338,-0.055787518085663,0.04962419084339,0.0184987089390096,0.0782295987285266,-0.0680542991090182,82634575.95847759,1,1,1,2,2
2019-06-28,12407.33203125,12445.1748046875,10914.4951171875,11162.16796875,35087757766,9219.815120442709,1.3457246017590685,73.63019814919237,1061.939712104575,797.7389666068526,264.2007454977223,0.1095007210601795,0.9529223328478708,-0.2300632942278019,219806390394.21695,2.44168454,1008973,64293187.5738047,25179848.714856137,402045,942057,178.31281553,598798984.0671155,529308171.14738333,17786267.32431406,2084752.02090578,163,25935541,219782386746.4215,12358.2079582116,2.397377596977294,18.88024538251301,69490812.91973221,0.1172113284306649,3.5670978934548585,13.824444530916528,17.978964251618507,26.116012952174906,12.904321788915489,13.75582212278834,17.041554618129627,0.1715073146502073,0.3264835239674495,0.1973680931432524,0.1363972203137846,0.3124543339439274,0.1086503575223989,0.182009014014941,-0.0085350155114843,99752356.35336225,1,1,1,2,2
2019-06-29,11959.37109375,12400.91015625,11508.37890625,12400.763671875,29923961128,9341.145068359376,1.2802896225495055,69.12153082336442,1067.711820137325,851.7335373129471,215.97828282437797,-0.0361045337040818,0.950790239370989,-0.2040429690498331,212471408601.20145,2.35329242,846946,68631991.6432025,25978964.615466025,359234,791035,109.19949552,258938296.663855,247203756.22474056,17788442.32431406,2085764.91342798,174,25887838,212446417144.04324,11944.3515473407,2.4643098094309757,22.48755405805566,11734540.439114422,0.1172539380009153,3.255643998903129,13.649393397886524,18.044269349042988,26.082073268504175,12.79173204941612,13.581098757724265,17.072797753766913,0.0711970233545145,0.338717540304271,-0.0013277174579516,-0.0184000871558676,0.3215340989483681,0.2744622286189981,0.030105954377966,-0.0553334946196972,97187046.91310656,1,1,1,2,1
2019-06-30,10817.1552734375,12178.3837890625,10799.0087890625,11931.9912109375,27256473494,9415.900179036458,1.1488179640562453,59.96314129203415,968.9495393957496,875.1767377295076,93.77280166624188,-0.0955080172158404,1.0211858801729343,-0.1118345271684418,192893862979.7983,2.13021037,675915,59954383.5044069,20600971.75087663,331336,721563,105.41894605,474273506.6464153,206713418.5047324,17790342.32431396,2110730.30656515,152,25902954,192874158428.82248,10842.6167109877,1.9494206729245405,24.655286266499196,267560088.1416829,0.1186447269022152,2.5931690593914993,13.423824086949114,17.90909457278362,25.98540594184085,12.71089126330776,13.489176357350791,16.84084885356128,-0.0377035377887898,0.1738244343552899,-0.2275345424623718,-0.1187422505407509,-0.100682072500747,0.3818748771595952,-0.127183450688457,0.1148024157596352,133015022.67462884,1,1,1,2,1
2019-07-01,10583.134765625,11206.439453125,10089.314453125,10796.9306640625,29378589324,9483.204117838544,1.1159872374483024,56.972686314017174,861.8612215032535,872.5136344842568,-10.652412981003296,-0.0216342006652302,1.026272573979406,-0.0470094019357523,188054836533.4531,2.07558255,836709,56404452.9021723,18893073.714209516,334925,834660,127.96943929,471973685.57845944,405298023.1030063,17792129.82431386,2117076.27017905,143,25948268,188037081543.4734,10569.5517282291,1.7844735724411571,21.31661973056557,66675662.47545314,0.1189894796791532,2.4140163395223286,13.63723281392734,17.848058683247,25.95999944093884,12.721664890883806,13.63478093337359,16.75430599564508,-0.0763146025929432,0.145173905769437,-0.1444841960824812,-0.0157707889276287,-0.1348109605462693,0.0073260966258805,-0.1402590068409636,0.0071962999049715,130774116.4588707,1,1,1,2,1
2019-07-02,10801.677734375,10912.1884765625,9737.884765625,10588.68359375,31015895223,9551.828108723956,1.1308492585319367,59.51790115070217,785.5719645760455,855.1253005026146,-69.55333592656905,0.0206501167744597,1.0262357735163508,-0.0372172544810476,191572815076.09036,2.11000412,894242,62321003.9058966,21263014.549531735,372380,861278,115.86048631,489801965.2536545,382839473.9126564,17794104.82431386,2127345.07675351,158,25963448,191552705923.9073,10766.0833162186,2.0033324947651687,20.660117667366237,106962491.34099804,0.1195533631928877,2.4822862895704536,13.703732829301975,17.947809084330917,25.978533808685462,12.8276728026753,13.666173772731506,16.87247976228386,-0.1133791472544351,0.1402363829697437,-0.01902402850423,0.295734362298828,0.1589173616899628,0.2829117607057179,0.0268954049202072,0.2551909179160825,140646466.54629338,1,1,1,2,1
2019-07-03,11961.26953125,11968.078125,10818.15625,10818.15625,30796494294,9676.903922526042,1.2360636859694738,63.434720314156,809.3518414968821,845.9706087014681,-36.61876720458599,0.1073529339969792,1.0504073659074,-0.1206472877140902,212701280671.49295,2.33157806,883931,67843118.1760393,25696853.52105209,397650,881133,94.13735145,361102491.51578754,468333492.3705238,17796254.82431386,2118737.19970714,172,25972338,212675968382.5736,11952.0248935126,2.410946429684126,20.197013191327372,-107231000.85473628,0.1190552293515401,3.045601540107163,13.692135415584126,18.032708526811337,26.08315458016171,12.89333001515642,13.688964993238796,17.061879150197953,-0.0933934218976844,0.350064911541833,-0.1466900283332609,0.2149753274779047,0.1163303715672543,0.5374198379013524,-0.0061483092149658,0.3323661267733051,75712985.30379725,1,1,1,2,1
2019-07-04,11215.4375,12006.0751953125,11166.5693359375,11972.71875,25920294033,9793.826139322917,1.1451538285909744,58.04310384132606,759.2628440958651,828.6290557803476,-69.36621168448244,-0.0623539189800413,1.0515836767556164,-0.0351043762225058,198932256881.84424,2.17425127,814107,65870934.5081312,23332009.165651273,367092,810946,83.1571909,476751316.9676042,360407694.2086272,17798342.32416642,2129405.00277493,167,25979845,198909988653.9583,11177.0103787551,2.182164649757045,21.947629465052444,116343622.758977,0.1196406364138554,2.586667777614727,13.609848314316393,18.003207862855955,26.016230186041504,12.813370500929382,13.605957979544051,16.965336802551235,-0.0185044342018464,0.3368744504168759,-0.0867588462815553,-0.1066335264682644,0.1832278563030798,0.1534711733091818,0.0152048983113657,-0.021359409657055,75933745.31731734,1,1,1,2,1
2019-07-05,10978.4599609375,11395.6611328125,10874.96484375,11203.1025390625,23838480210,9898.96708984375,1.10905106172151,54.122207427819845,692.4625684394177,801.3957583121618,-108.93318987274404,-0.021129584919224,1.0587033511546806,-0.0007537842880007,195779255924.42004,2.13840364,837154,74548542.6469268,25983717.874854703,383936,891641,78.24611304,285491539.1062702,345835840.7980131,17800704.82404084,2124106.75745379,189,26019038,195754313490.52924,10998.3991004676,2.420993864643929,19.963981943451273,-60344301.6917429,0.119327115327763,2.462846652295535,13.637764517512135,18.126961063731716,26.000253616207655,12.85823375561014,13.700819985710089,17.07298070272148,-0.124209698276584,0.2912085668668402,-0.170290979045029,-0.0425916861467802,0.1595092024539859,0.2564720048778823,-0.045042221641856,0.0298988706778615,57385871.80139232,1,1,1,2,1
