time,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio
2021-03-23,1018286990169.8544,3.23614304,1234149,174997789.2416285,54904634.52048248,316687,981580,83.26441284,2653863113.0333114,2530675021.2703514,18662382.38005508,2785596.30874084,161,37005481,1018240863180.5824,54563.6119458211,2.9682996593902895,19.012594368319522,123188091.76295996,0.14926263174833834
2021-03-24,981605643201.5552,3.11041886,1153475,165215304.16762933,49965640.75759794,301818,919379,81.68687628,1715183876.641045,2101298587.1389608,18663332.38005508,2780093.38282677,152,37018917,981563809860.3995,52595.4113237873,2.6858534837579535,20.29993330286539,-386114710.49791574,0.14896018171962522
2021-03-25,962090739266.12,3.03612207,1218346,167389188.3483424,49614107.71180595,320449,1034886,84.68911096,2431095547.5990124,2590804402.9242268,18664294.88004862,2777537.79952941,154,37094919,962048786089.6039,51547.1248953828,2.6505931907822684,18.035121626970138,-159708855.3252144,0.14881557633867465
2021-03-26,1023183245013.2983,3.20883079,1085835,147824218.20034403,46595178.545382835,293636,928803,80.31693783,2161474686.379297,2267683519.3640885,18665144.88004862,2777043.36427517,136,37169752,1023145810992.3684,54817.8571122151,2.477312343530348,20.095913643742126,-106208832.98479176,0.1487823096001565
2021-03-27,1045674049178.2084,3.26897077,1149403,172823903.49571785,55669713.3223926,286113,866821,66.62915965,849064533.6463606,1050587946.8676872,18666138.63004862,2774154.50524001,159,37137813,1045627741497.373,56019.8373055523,2.9413124773914165,21.534017553853236,-201523413.2213266,0.14861962402733875
2021-03-28,1040002658248.1864,3.24472988,1063472,172823903.49571785,55364831.651311375,244181,733563,56.27167365,582226979.3416731,674592801.8503518,18667132.38004862,2774524.21716252,159,37019102,1039955893835.524,55713.0381396844,2.906336101210121,25.447210914466265,-92365822.50867867,0.14863151772191446
2021-03-29,1074744167036.5872,3.33795673,1115525,164128360.5120752,54332851.47193887,307500,935905,83.21122777,2149520156.2305927,2134433088.213297,18668076.13004862,2777995.45713427,151,37105397,1074698735846.4164,57571.2333477498,2.8345570254055885,19.946550269577166,15087068.017295837,0.1488099490157283
2021-03-30,1095581166692.6075,3.38330063,1154381,158693646.92989737,53549650.40785357,323613,998704,96.5604676,1880935210.8666513,1612235585.3047116,18668988.63004316,2783631.05415289,146,37213663,1095536705515.6764,58684.5483921683,2.7771361034765905,18.693215036730763,268699625.5619397,0.1491045449389432
2021-03-31,1097648506570.546,3.375535019449,1234495,170650017.74980718,57689841.17456896,330775,1046861,100.75446315,1988602039.3969717,1919581073.6280065,18669969.87932678,2785655.53700447,157,37294603,1097599892520.0673,58792.1948275862,2.972882219702196,17.834239578441434,69020965.76896524,0.149205143608133
2021-04-01,1098201835461.6188,3.35598363,1145125,157606703.2743432,53304697.9956038,315091,986465,91.53904026,2113513251.5583084,2439202473.144222,18670876.12932678,2784834.62147984,145,37412470,1098157243070.1093,58818.9770985973,2.731250687289744,18.927053802544215,-325689221.5859134,0.14915393376241384
2021-04-02,1102222111989.422,3.35413045,1103476,160833893.90764642,51652592.26682494,302587,953329,90.08651483,1630660587.7566507,1947735077.0094888,18671751.12932678,2780619.55816809,140,37504233,1102179247461.3657,59031.5340192285,2.6323130528759187,19.585841959414623,-317074489.25283813,0.14892119860149114
2021-04-03,1069609423123.5428,3.25187507,1020968,150672055.36305547,46899956.50528928,278911,831654,82.3372467,1009557169.4425716,992873723.8619734,18672569.87932678,2782118.2448176,131,37521981,1069571394529.2823,57282.3896247808,2.3782358236587178,22.452329790185317,16683445.580598235,0.14899493014605372
2021-04-04,1086837744784.4452,3.298301283114,1032167,167924581.38053048,53109506.94519362,247000,733139,66.82380236,994972414.5196787,959636994.5069237,18673482.37932678,2784309.85312304,146,37433353,1086793663641.8524,58202.199391993,2.6783615170394492,25.470589314341183,35335420.01275504,0.14910501408165414
2021-04-05,1097233663848.4355,3.32023402,1229289,179426264.28801888,57286956.216277026,289931,913882,95.87102016,1424682053.462564,1832008319.0066223,18674457.37932678,2778720.88681256,156,37388312,1097186225587.776,58755.8525295149,2.8721953077259608,20.434210739818464,-407326265.5440583,0.1487979452558923
2021-04-06,1084740698496.7766,3.22914317,1180036,165624244.46778432,52275659.78082996,310254,1000305,105.93561433,2327496427.7299695,2996894594.522769,18675357.37932678,2801348.04903756,144,37475706,1084697752338.848,58084.0664231444,2.606408884887154,18.669663132071495,-669398166.7927995,0.1500023797209146
2021-04-07,1050858458013.2948,3.12214094,1246138,180576433.57251316,55211831.526033714,318898,1029572,101.65904198,1997722137.1816368,2060306239.3449068,18676338.62932678,2801792.88238479,157,37512675,1050812677666.4772,56266.8346762127,2.7377998830003056,18.139905348364934,-62584102.16327,0.1500183166514895
2021-04-08,1082591596128.1456,3.2057806,1092604,154122561.56029594,48544301.10201048,280374,913314,92.97359248,1512676604.99606,2264093933.9018874,18677176.12932678,2791090.23744328,134,37609309,1082552753191.0511,57963.3445994155,2.3956950780581328,20.4498957963272,-751417328.9058275,0.14943855634903652
2021-04-09,1084298143058.165,3.203576140634,1222362,174825592.118769,55149174.42857981,322101,1014980,114.11974893,1327433406.402109,1293769663.4601269,18678126.12932678,2792499.93776363,152,37635154,1084253087382.7738,58051.7625563998,2.7066104005981444,18.40245731869276,33663742.94198203,0.1495064289869575
2021-04-10,1114237875675.663,3.27565104,1163952,180576433.57251316,58533092.256706625,300140,926332,90.60469985,1688898376.0191584,2560123028.497732,18679107.37932132,2778918.04818821,157,37619317,1114188580860.8313,59651.5589877265,2.855578394235352,20.164592585942533,-871224652.4785738,0.14877145849402884
2021-04-11,1119547961330.9443,3.28353702,1043812,166774412.09603617,54314218.39883477,254567,771342,62.87370326,1479892302.291766,1051464498.8950132,18680013.62932132,2787660.61133917,145,37577083,1119503273580.5415,59932.9306469901,2.6354442683146986,24.217550229757123,428427803.3967527,0.14923225789104794
2021-04-12,1119097619041.5125,3.26759859,1126723,165624244.46778432,53915342.73701346,291473,904352,92.07152174,2037780981.0023308,1745505361.7613177,18680913.55832031,2795065.11870791,144,37624092,1119052955672.2124,59905.9363744594,2.6020568168808333,20.65668407690845,292275619.24101305,0.14962143633832156
2021-04-13,1185278789468.1714,3.43453079,1178027,163323907.55503815,56308004.00406195,310996,996975,103.19219415,2694752794.695864,2357174997.0386415,18681801.00252031,2802012.99009714,142,37757469,1185233108448.6824,63445.638314436,2.7026519016566852,18.7384849194015,337577797.65722275,0.14998623471683098
2021-04-14,1174568449691.4597,3.37622405,1149773,155272729.1885478,53046136.90184833,295564,986936,136.06365792,2341468928.978913,2183175562.8715014,18682644.71851931,2806798.40885048,135,37886301,1174525527522.5225,62869.4955873758,2.5332289864370527,18.929945526882506,158293366.10741138,0.15023560374555642
2021-04-15,1181393313259.5356,3.37419883,1366494,198624496.4285958,67973500.21117765,358905,1146432,155.969935,1847922768.7142608,1938359328.388667,18683719.50551931,2807044.30555282,172,37958614,1181335171856.1765,63231.162987142,3.223324578356742,16.29727668585604,-90436559.67440629,0.1502401224083673
2021-04-16,1150416986978.1597,3.27664917,933121,120743465.93956694,39636402.120817505,218612,864154,144.49069834,2629949508.63678,2542584633.1216803,18684363.25551931,2810537.2891576,103,38171847,1150387293970.4883,61571.1100905903,1.873263469429211,21.62156659058375,87364875.51509953,0.15042189293378116
2021-04-17,1126344072578.0193,3.19962738,828375,106676264.94260553,34284748.3249883,195677,691956,163.61708924,957068048.3934836,2631022784.8554506,18684932.00551931,2784475.78276627,91,38263216,1126319537928.7068,60280.8761758036,1.6155177719835736,27.003063786598155,-1673954736.461967,0.1490225269186834
2021-04-18,1053678758609.268,2.959841879616,1057891,145361065.15215343,43701907.43550556,276174,906052,215.78695653,2502141995.018546,3063023986.655714,18685707.00551931,2777851.42452879,124,38388763,1053644135109.436,56389.5579812975,2.051484729972467,20.623216995844952,-560881991.6371679,0.1486618314045211
2021-04-19,1042661468497.9922,2.92575459,884672,113709865.44108623,33827620.603020914,207290,778735,217.61944285,1875976782.5850608,2032877081.7106173,18686313.25551931,2777500.30401781,97,38536328,1042637014656.451,55798.1370771479,1.5838359540529539,23.995728014689604,-156900299.12555647,0.1486382180389398
2021-04-20,1055343018461.8728,2.95532944,1126908,150050132.1511406,45179499.00689656,280365,978450,302.58440416,2251941175.6425858,2224223293.665318,18687113.25551931,2797505.92554309,128,38667077,1055307312227.3643,56474.3737586207,2.1068571677527714,19.098690025570352,27717881.977267742,0.14970241188626798
2021-04-21,1009620339154.9824,2.82653587,918079,118398932.44007336,34103785.98141436,226747,832341,255.12244946,1961822187.7152169,1630493847.051216,18687744.50551931,2805225.52781702,101,38831644,1009595297898.6945,54025.7995745178,1.5860453628458948,22.45202928309348,331328340.664001,0.1501104387952497
2021-04-22,969605047752.2135,2.70960708,1114976,167634132.55331036,46369590.95575691,269958,868847,295.10844137,2392895144.546548,1731825522.4639034,18688638.25551931,2819430.84469346,143,38812844,969567368119.9229,51882.0598106371,2.146990433145708,21.509699930504805,661069622.0826445,0.15086336447551488
2021-04-23,952320874673.5844,2.65915763,1114180,158255998.5553361,42993205.363785826,296653,939047,268.53007604,3301239634.789524,3032822416.707464,18689482.00551385,2830793.66957455,135,38884876,952286734602.8857,50954.9100607832,1.9831860625340552,19.90260551975977,268417218.08205986,0.15146453329949952
2021-04-24,939751744133.4486,2.61911452,1125210,169978664.36473995,45566203.279555075,291934,848395,168.04298337,1009018537.5869504,1058687100.9460132,18690387.98110839,2831376.39334434,145,38810805,939714638481.3645,50279.9484464056,2.093392726538704,22.03029011381301,-49668563.35906279,0.1514883691128402
2021-04-25,914880447463.5385,2.54988868,1026103,165289599.0538168,43134491.529628105,241657,704296,115.17065981,1276596615.8994155,1101678964.2120106,18691269.23110839,2847382.21912768,141,38680678,914844900672.5104,48946.9407428404,1.974141518217024,26.538939921720967,174917651.68740487,0.15233755310681119
2021-04-26,1008308106916.2404,2.79947785,943203,133638399.34274958,38434636.85959233,241837,792605,169.69908618,1918461565.747912,2150380312.2655687,18691981.63110839,2845449.47160489,114,38757622,1008279051349.8512,53943.3499783752,1.7534853762408549,23.58297213758226,-231918746.5176568,0.1522283473074525
2021-04-27,1028613088872.3912,2.84255929,1092574,166461864.9595316,48836489.99901373,297541,882117,160.90589258,1940492469.954842,1653410338.9905913,18692869.13110839,2851863.22579421,142,38764798,1028572801871.205,55027.0309848042,2.2183040050716127,21.19091813343172,287082130.9642508,0.15256423215675238
2021-04-28,1024181924008.5573,2.82520447,1113474,166461864.9595316,48623798.60263006,276370,850990,136.99695418,1487574066.3056483,1278681827.4193122,18693756.63110839,2857044.30613056,142,38738011,1024142826030.7646,54787.3787071888,2.199427922006305,21.96706968484752,208892238.8863361,0.1528341447099047
2021-04-29,1001410824175.2202,2.75289848,986056,143016531.6526599,40844899.41027616,256358,799892,142.35402283,1834472210.4898083,1970408286.7266707,18694519.13110839,2856803.62754257,122,38798352,1001379319708.3844,53567.0811938048,1.8418623156768248,23.371304039930877,-135936076.23686242,0.1528150367231827
2021-04-30,1079500865486.8406,2.9509244,1122022,169978664.36473995,52328184.00248937,292939,884282,145.11131759,2053026222.959761,2452033066.390514,18695425.38110838,2850629.52768303,145,38783598,1079458230295.1128,57741.44441654,2.3487426816726242,21.141926875259678,-399006843.430753,0.1524773825453351
2021-05-01,1081834705464.8834,2.95232813,1040203,158215613.46069756,50268994.153703995,260173,784881,98.81034028,794187667.5905645,818014452.675557,18696294.13110838,2850695.34261395,139,38744077,1081793788320.074,57863.5903927528,2.2467398560213683,23.82054621160199,-23826785.084992528,0.15247381767869903
2021-05-02,1057763322365.5808,2.88247785,1248724,189527186.1724504,65412065.09743932,235137,684574,84.38782013,663347798.3321804,657318784.4764379,18697450.38110838,2852260.74148983,185,38398290,1057707067644.0302,56572.5968410286,2.906181960648735,27.31253360645946,6029013.8557424545,0.15254811128536064
2021-05-03,1070362250436.1664,2.90918692,1268856,181331416.76498824,63325114.77607762,288071,880035,113.2496722,1506205350.4037025,1427551974.8907745,18698556.54793575,2855722.99751043,177,38252070,1070307094021.5916,57243.0416054939,2.7982556544834196,21.247514641958272,78653375.51292801,0.15272424853701827
2021-05-04,1004624064123.3464,2.72676307,1293836,185429300.7311,60775398.221621186,300350,907743,97.53002835,1813922606.4427624,1731960354.458004,18699687.79793575,2859072.47020633,181,38119174,1004570995559.4502,53724.10892519,2.6716035944231074,20.600200495003264,81962251.98475838,0.15289412855983306
2021-05-05,1072334244435.8468,2.90068009,1208973,160841991.0334749,56266862.68044638,309762,956064,100.29671031,2048597810.0562737,2224092846.5854306,18700669.04793575,2863359.45076372,157,38105484,1072286533121.7632,57342.0256616014,2.4619930624777306,19.560059836931156,-175495036.52915692,0.15311534808856417
2021-05-06,1057159380527.9104,2.845644398322,1228892,174160117.98024437,60060312.54014468,310841,990964,109.21372074,2179469111.1147904,2683189765.437944,18701731.54793575,2856173.38358004,170,38109697,1057107400917.1652,56527.3529789597,2.6147434667380014,18.872261301052056,-503720654.3231535,0.15272240307049523
2021-05-07,1072438910564.6576,2.86911512,1187763,176209059.22568092,61641648.589058995,306397,954463,104.2027543,2397174009.411688,1879645894.9008396,18702806.54793575,2866546.71651452,172,38112365,1072385494610.7048,57341.0684549386,2.669805890040154,19.59510902773156,517528114.5108483,0.153268265335873
2021-05-08,1098593174225.6294,2.93389162,1169650,175184588.60296264,62774234.55037808,275777,874422,87.09333133,1265800049.1549911,1176559890.6310165,18703875.29793575,2868819.28214294,171,38085362,1098540294212.732,58736.1258950906,2.7041349661497067,21.38998709768939,89240158.52397466,0.15338100989475462
2021-05-09,1090287204598.6418,2.90472472,1234486,190551658.27040732,67760294.79533023,246707,793545,68.83308148,1544911230.515116,1405911351.5445232,18705037.79793575,2872077.69613085,186,37885263,1090229219393.1464,58288.4256303916,2.9012933860364263,23.57148970497672,138999878.97059274,0.15354567722112844
2021-05-10,1045729267184.1482,2.78208874,1315147,184404830.10838172,62890793.70740797,305887,976754,102.50388293,2279843326.5660357,2390406729.101828,18706162.79793575,2872252.32084477,180,37812561,1045675779378.2844,55902.9277399182,2.678852298204737,19.151355200936724,-110563402.53579235,0.15354577803427044
2021-05-11,1059056066491.1912,2.81280636,1258920,176209059.22568092,60858010.34739915,309496,1013447,81.30313479,1795587528.4365196,2103217460.658446,18707237.79793575,2868126.25784009,172,37839584,1059003994796.0364,56612.1026487434,2.5785573020261077,18.459019364540772,-307629932.22192645,0.15331639490660526
2021-05-12,953606762907.2688,2.528710162627,1245595,176209059.22568092,54795281.71233193,301570,974409,77.2088848,3639758194.3688464,2202033876.0624614,18708312.79793575,2900647.78452758,172,37832385,953560235446.7704,50972.355081239,2.3091478755748494,19.199651068427883,1437724318.306385,0.15504593149883797
2021-05-13,923653159148.4512,2.4489477,1187747,186999513.86234707,49677168.31445425,274151,936799,71.54922349,3768660037.487529,3076260669.084379,18709319.04793575,2935413.80511511,161,37840205,923611144091.0125,49368.6144739918,2.0831831971514503,19.97154037091814,692399368.4031496,0.15689581205997885
2021-05-14,935459104298.8986,2.47934018,1066269,166839066.08152363,41872819.06718004,267317,883900,73.11896291,2004685038.590288,2270611488.7294464,18710156.54793575,2933349.3925269,134,37903858,935425028676.9293,49997.3959011105,1.7489020394782822,21.167730001058654,-265926450.1391585,0.1567784526554659
2021-05-15,880310927346.3748,2.33381396,953308,153143321.7171525,36168121.81235022,231360,751144,61.6694623,1519320794.311617,1073134516.1864278,18710925.29793575,2944116.07020497,123,37893989,880282966838.8846,47047.9633331385,1.5056578786582835,24.909904489599533,446186278.12518907,0.15734743329501585
2021-05-16,861161597488.6411,2.2838578,971649,164348930.5795564,37968565.5599255,219486,707629,53.24761006,2099423257.153176,1911813523.2819688,18711750.29793575,2950154.26714248,132,37820529,861130794721.9108,46022.5037090006,1.5751175566873763,26.44288221361158,187609733.87120724,0.15766319131930356
2021-05-17,813851735267.469,2.16428882,962984,150653186.21518525,32891124.08427822,252917,810549,76.96149261,3785465448.7347503,2659350028.8217583,18712506.54793575,2978675.07686957,121,37886901,813825876953.5135,43492.3954833431,1.3603499841305822,23.086212613840434,1126115419.912992,0.15918097713094237
2021-05-18,800731332066.7421,2.13179763,856695,124506764.34097786,26743630.87010519,220564,715142,67.70649625,1636836679.1187356,1820280413.4582536,18713131.54793575,2976986.06231272,100,37975526,800712053206.4493,42789.8093921683,1.103723173783302,26.167015149349005,-183443734.33951807,0.15908540239172914
2021-05-19,704438836807.3655,1.88892076,1031147,155633457.21911976,29408218.751369845,264932,878191,124.84309741,5013329683.756785,4555535255.561738,18713912.79793575,2991206.93999993,125,38085959,704415506051.1719,37642.5200017534,1.2106261892419994,21.30961578738082,457794428.1950474,0.15983867042117866
2021-05-20,763545013579.1251,2.05205637,943686,139447577.35278136,28559581.50330215,226451,806751,131.97151192,2871156051.711776,2833564566.434823,18714612.79793575,2995521.56406634,112,38197558,763507771969.065,40799.4021475745,1.1728179289582534,23.19750802656055,37591485.27695274,0.1600632402288735
2021-05-21,695728769937.6442,1.87448768,942736,136957441.8508141,25557352.632214356,225921,813884,131.84301153,1906536407.016484,2565400048.168497,18715300.29793575,2980622.35083693,110,38313040,695669279932.3197,37174.3311014027,1.0473927128598668,22.99504634313459,-658863641.1520131,0.15926126235685809
2021-05-22,704535197246.9867,1.90162942,918673,144427848.35671583,27291479.353813536,221219,694860,98.81884261,1655959586.9265149,1177943628.9199233,18716025.29793575,2994320.61034542,116,38302626,704447665080.635,37643.4197983635,1.115837864005289,26.934958549831258,478015958.00659156,0.15998699310775527
2021-05-23,650860805397.6799,1.75890282,957018,148163050.713218,25863316.621300768,195260,650899,81.12379396,1465718907.0121477,1528929251.3105085,18716769.04793575,2993480.45680223,119,38179021,650754081688.7882,34774.207221917,1.0551964030503116,28.7552585699713,-63210344.298360825,0.1599357479453633
2021-05-24,723066857297.3595,1.94867935,975836,156878524.07365465,30421447.180932228,236897,768556,98.20728103,2066926007.205361,2267516727.7060905,18717556.29293575,2989771.88870118,126,38176838,722917887123.5701,38630.4091186441,1.237837565340348,24.354186673366353,-200590720.50072956,0.15973088804490782
2021-05-25,716346014295.941,1.93329011,968674,153143321.7171525,29419886.513715293,232254,751985,86.01523025,1550711040.1095524,1462015278.8165252,18718325.04293575,2994812.64315251,123,38162850,716169014961.579,38269.7710747516,1.1940947023624724,24.891886198442453,88695761.29302716,0.15999362316249255
2021-05-26,733691994944.9177,1.97886373,933622,151898253.06972015,29886079.909734838,228063,745658,76.84605634,1438222507.282906,1409089559.7495296,18719087.54293575,2996913.84241791,122,38190998,733668691918.4423,39194.8588980129,1.209916854402265,25.104119506443638,29132947.533376455,0.16009935503233927
2021-05-27,720916265382.9325,1.94636165,864432,145672915.21125075,28161064.21180777,217523,717516,66.47903988,1083512828.5119839,1049807819.944976,18719818.79293575,3001245.79561374,117,38257905,720894822809.7821,38510.8570417884,1.137525528790771,26.089757988582484,33705008.5670079,0.16032451108695092
2021-05-28,666390584725.3661,1.80279078,972164,148163050.713218,26475058.97607321,217451,728153,68.98533519,1592612303.8216465,1365274578.3597884,18720562.54293575,3008949.93164162,119,38218912,666370310866.1211,35596.7179510228,1.0672201559003447,25.709655172657055,227337725.46185803,0.1607296749091044
2021-05-29,649288294161.1663,1.75819515,863265,144427848.35671583,25144318.31610168,192912,612592,45.39305918,764762085.4381391,555107098.6697835,18721287.54293575,3016144.6443141,116,38128115,649269200331.0654,34681.8183670368,1.0116047737367513,30.56077706358514,209654986.7683556,0.1611077570063927
2021-05-30,667486590030.1371,1.80573948,990443,150864303.39569443,32086951.89327882,182281,567818,36.75241843,548815723.5807081,915730025.1594288,18722187.54293575,3008182.4539114,144,37881116,667460295024.9164,35652.1687703098,1.287707304554324,32.97216281085797,-366914301.5787207,0.16067473135886015
2021-05-31,698613395865.9772,1.88939041,977895,147526659.5228379,32882059.127998255,229620,719911,46.93975809,1012154347.6978852,960013414.9838113,18723068.79293575,3012573.42358974,141,37815171,698586799441.0586,37312.9748970193,1.3161379029020697,26.00747702554309,52140932.7140739,0.1609016906847231
2021-06-01,686446041528.999,1.85490761,914351,148572947.21506172,32536973.08014097,231423,710535,46.21381566,879054690.438556,990330494.5295485,18723956.29293575,3023007.5244744,142,37807457,686419891226.9723,36661.3781184687,1.2989076392830878,26.351912703717268,-111275804.09099257,0.16145132349058797
2021-06-02,704798573851.8448,1.905098964141,1090605,173683868.40164092,39050935.2610389,252343,789932,50.74028197,916507918.9292605,1049638235.9074764,18724993.79293575,3024229.4538449,166,37731198,704765383645.7267,37639.4556732905,1.5536188869402447,23.704564181392513,-133130316.97821593,0.1615076345171249
2021-06-03,733309551805.9535,1.9791401,1015474,153804388.68949127,35978388.1921354,253523,810066,50.31519761,967429333.0876589,1093980687.5239336,18725912.54293575,3026110.92067609,147,37728484,733280395392.6005,39160.1504132086,1.4270859361510997,23.11652697796939,-126551354.43627477,0.16160018443628124
2021-06-04,690723752475.9788,1.866853639007,907519,137063775.06732357,30199080.8482974,235300,746465,41.83791933,973785115.4057672,1356885064.2319546,18726731.29293575,3022490.03000479,131,37737084,690699766828.4163,36884.3735551724,1.1951298828299126,25.087219485087374,-383099948.8261874,0.1613997650057038
2021-06-05,663134442422.8171,1.79378368,762659,137063775.06732357,28991583.175003257,192819,627510,28.98173143,550793958.9246575,867494079.1076401,18727550.0429314,3024399.12343647,131,37761462,663111176816.9603,35409.5672366452,1.1450828990627633,29.844225658445925,-316700120.1829827,0.16149464914007858
2021-06-06,668992893681.9762,1.81038933,737174,156943254.7794732,33488066.582481,188480,567807,23.01663051,527853925.3995927,1256803145.984213,18728487.5429314,3021398.52954513,150,37740427,668965190819.7637,35720.6043546464,1.3195902323736561,32.98389689266142,-728949220.5846205,0.1613263496381736
2021-06-07,631644548545.3397,1.71255578,910652,139156351.95842645,28033829.56866929,237064,731741,35.42582479,1331365805.2896044,2591215480.959843,18729318.7929314,3010075.34041194,133,37757818,631621757491.069,33724.9077517826,1.1024834459936141,25.595557434845663,-1259849675.6702387,0.160714619345791
2021-06-08,626996036535.3291,1.7042113,998834,155896965.58059415,31173639.309950333,245071,778662,33.90502999,1844388377.4199169,1854904215.8953583,18730250.0429314,3012005.43783025,149,37725112,626970292785.5763,33475.0489234366,1.2231576534880364,24.054403634608338,-10515838.475441456,0.16080967584129766
2021-06-09,700034858090.9735,1.89766024,817282,131832333.59289402,29431228.755113956,213689,698981,35.82918778,1724048006.9131079,1779725967.4001684,18731037.5429314,3019191.70247642,126,37809660,700011255444.0114,37372.9888953828,1.1523564296399262,26.79763476107562,-55677960.48706055,0.16118657044792392
2021-06-10,689816389289.0381,1.87120729,948298,123462026.02848256,27159176.63620688,252966,806865,44.98929156,1334898558.0852258,1179940438.9847815,18731775.0429314,3028243.62856619,118,37890018,689795212756.7705,36826.0022185856,1.061457655838959,23.215500787531244,154958119.10044432,0.1616634633731054
2021-06-11,696572821848.9191,1.88860664,874050,109860278.49629676,24402914.239479825,212379,704062,40.92023852,1149841864.228118,1346444453.6729856,18732431.2929314,3028307.22848326,105,37963949,696554218259.5864,37185.3931268264,0.9523405341382678,26.606224015685267,-196602589.4448676,0.16166119502202464
2021-06-12,668199727376.6781,1.81254069,1013611,138110064.26620263,29427066.307407945,223896,695956,34.50468002,633233538.3570377,575932068.7865423,18733256.2929314,3031362.90349626,132,37830399,668176317951.697,35669.1712817066,1.1459862483167857,26.917299790405426,57301469.57049537,0.16181719056713492
2021-06-13,729231971944.1294,1.976225,799859,136447345.8977942,32113471.02891584,182420,551589,22.77602573,987336471.866616,903131317.6336908,18734081.2929314,3034844.13513951,132,37742369,729206152988.5704,38925.4194289889,1.247572706313579,33.963841361831726,84205154.23292518,0.1619958880121116
2021-06-14,757932558315.0496,2.04984505,972587,133766696.21889952,34134409.11094574,248537,779952,39.54736393,1524711173.2042327,2591243429.0582786,18734925.0429314,3026088.39570559,135,37791696,757904965861.7736,40455.5959833431,1.3226759869054736,24.02061286198561,-1066532255.8540459,0.1615212438144939
2021-06-15,754200836376.5773,2.03798688,963054,129803238.23607774,32958495.889354177,242092,769523,38.10879721,2144791040.3029895,3597195306.7978654,18735743.7929314,3026635.65467426,131,37811420,754174920716.5062,40254.6514679135,1.273754837861967,24.347217422911857,-1452404266.494876,0.16154339470718773
2021-06-16,716962840858.3022,1.937890111061,954838,121876323.69727892,29416636.77522284,254125,776189,38.60919505,2327694992.100823,2078011191.2738495,18736512.5429314,3035403.97649847,123,37823177,716939631163.2108,38265.5437726476,1.134410430924256,24.139111148098465,249683800.82697344,0.1620047471237446
2021-06-17,712367675979.0337,1.927486814795,865333,128812374.45379467,30890147.628159706,236736,719295,31.44356138,1733080102.0092392,1887776426.6971233,18737325.0429314,3038370.36848614,130,37845514,712342696098.2349,38018.6432346581,1.1883790277598854,26.049569429693523,-154696324.6878841,0.16215603676216078
2021-06-18,669218352695.6392,1.812458657444,825241,122867187.479562,27678591.86101257,224077,689842,32.53610872,2228537829.5386214,1782666338.1974585,18738100.0429314,3052931.00672105,124,37870598,669196458289.0696,35714.3120787259,1.0625354806456617,27.16288663626076,445871491.3411629,0.1629263906013092
2021-06-19,666274332004.6891,1.805038478086,688095,102059035.21001476,22889159.80535541,182467,564103,23.01134957,920764797.5520484,963388576.5377432,18738743.7929314,3058177.39311502,103,37902216,666257663614.2853,35555.9763966686,0.8773308544346147,33.21865650941654,-42623778.985694766,0.1632007687873197
2021-06-20,667121552365.0758,1.807459745287,652470,104040764.20142566,23362461.857722115,168027,523473,22.47369117,965315436.3986391,931634531.010923,18739400.0429314,3061132.89590624,105,37919921,667103750865.7812,35599.9418784337,0.8940311505448431,35.798216991003166,33680905.387716055,0.16335276950666922
2021-06-21,594343881161.0618,1.615498500377,835557,104040764.20142566,20813073.659712862,208474,669730,42.25495751,1693565459.8022575,1435702304.5300443,18740056.2929314,3071771.59232528,105,37957519,594328394872.6827,31715.1598624196,0.7954423713470622,27.981509403687156,257863155.27221322,0.1639147473363742
2021-06-22,607094219837.7976,1.651499802307,776432,90168661.26154941,18424403.494641293,196802,642798,47.89336831,1765265293.3577263,1724459199.3458383,18740625.0429314,3078522.56530862,91,38027529,607081454992.1497,32394.5555949737,0.703431701887505,29.15476563855426,40806094.01188803,0.16427000477605624
2021-06-23,629902934904.7167,1.713698226674,847730,100077306.21860388,21216626.113190405,233460,693002,55.05415936,1564960056.2648358,1677536046.4556108,18741256.2929314,3080123.98915511,101,38067687,629887598672.6,33610.4968129749,0.8090446855945969,27.043581826504685,-112575990.19077492,0.16434992089174053
2021-06-24,649575438469.43,1.766672167447,843836,104040764.20142566,22744950.949861217,226845,691079,47.28416658,1104589974.0840142,1021512657.729481,18741912.5429314,3083363.2711758,105,38078089,649558298119.3845,34658.972875979,0.8659962598516004,27.119783039176998,83077316.3545332,0.1645170024197293
2021-06-25,593831228445.3011,1.630917169218,880813,108995085.96653052,21782408.450321477,223011,692253,45.55393556,1274471520.2885113,1443893959.8708553,18742600.0429314,3078866.9889526,110,38041802,593814371461.3813,31683.5032004676,0.8281704325113985,27.074783414346197,-169422439.58234406,0.16427107135083782
2021-06-26,597731932924.4774,1.643033945428,715801,88186933.69698328,17739188.77337814,180868,582897,29.53092059,852257070.5184177,806131630.8015423,18743156.2929314,3080830.30817105,89,38062881,597719773234.9707,31890.6764465225,0.6738604533067882,32.15517714610198,46125439.716875434,0.16437094478761416
